"word_id","synset_id","NoYES","NoTOTAL","acc_rate"
"22741","n#03728317","0","5","0.0000"
"22741","n#03914178","0","5","0.0000"
"22741","n#04471938","0","5","0.0000"
"22741","n#04492484","0","5","0.0000"
"22741","n#04495746","0","5","0.0000"
"22741","n#04532842","0","5","0.0000"
"22741","n#04533237","0","5","0.0000"
"22741","n#04551473","0","5","0.0000"
"22741","n#04559702","0","5","0.0000"
"22741","n#04560857","0","5","0.0000"
"22741","n#04588594","0","5","0.0000"
"22741","n#05271219","0","5","0.0000"
"22741","n#05317127","0","5","0.0000"
"22741","n#05357270","0","5","0.0000"
"22741","n#05380255","0","5","0.0000"
"22741","n#05457551","0","5","0.0000"
"22741","n#06896270","0","5","0.0000"
"22741","n#06896801","0","5","0.0000"
"22741","n#07223613","0","5","0.0000"
"22741","n#07289649","0","5","0.0000"
"22741","n#N0001981","0","5","0.0000"
"22743","a#00477705","0","5","0.0000"
"22743","a#00671354","0","5","0.0000"
"22743","a#00672182","0","5","0.0000"
"22743","a#00674840","0","5","0.0000"
"22743","a#00712274","0","5","0.0000"
"22743","a#00720832","0","5","0.0000"
"22743","a#00796147","0","5","0.0000"
"22743","a#00803206","0","5","0.0000"
"22743","a#01109077","0","5","0.0000"
"22743","a#01207972","0","5","0.0000"
"22743","a#01754281","0","5","0.0000"
"22743","a#01754457","0","5","0.0000"
"22743","a#01756614","0","5","0.0000"
"22743","a#01756816","0","5","0.0000"
"22743","a#01880250","0","5","0.0000"
"22743","a#01893376","0","5","0.0000"
"22743","a#01966509","0","5","0.0000"
"22743","a#02029007","0","5","0.0000"
"22743","a#02122114","0","5","0.0000"
"22743","a#02209696","0","5","0.0000"
"22743","a#02213198","0","5","0.0000"
"22743","a#02214050","0","5","0.0000"
"22743","a#02214221","0","5","0.0000"
"22743","a#02214837","0","5","0.0000"
"22743","a#02328483","0","5","0.0000"
"31710","n#00037826","0","5","0.0000"
"31710","n#00099890","0","5","0.0000"
"31710","n#00217955","0","5","0.0000"
"31710","n#00366105","0","5","0.0000"
"31710","n#00417674","0","5","0.0000"
"31710","n#00419069","0","5","0.0000"
"31710","n#00419850","0","5","0.0000"
"31710","n#00421125","0","5","0.0000"
"31710","n#00507777","0","5","0.0000"
"31710","n#00508046","0","5","0.0000"
"31710","n#00556773","0","5","0.0000"
"31710","n#00564770","0","5","0.0000"
"31710","n#00649604","0","5","0.0000"
"31710","n#00787796","0","5","0.0000"
"31710","n#01419395","0","5","0.0000"
"31710","n#03178229","0","5","0.0000"
"31710","n#04429650","0","5","0.0000"
"31710","n#04469208","0","5","0.0000"
"31710","n#04485976","0","5","0.0000"
"31710","n#04486494","0","5","0.0000"
"31710","n#04549310","0","5","0.0000"
"31710","n#04945166","0","5","0.0000"
"31710","n#04983467","0","5","0.0000"
"31710","n#04985093","0","5","0.0000"
"31710","n#05013089","0","5","0.0000"
"31710","n#05048107","0","5","0.0000"
"31710","n#05378329","0","5","0.0000"
"31710","n#05418696","0","5","0.0000"
"31710","n#05450141","0","5","0.0000"
"31710","n#05465037","0","5","0.0000"
"31710","n#05575439","0","5","0.0000"
"31710","n#09924669","0","5","0.0000"
"31710","n#10341656","0","5","0.0000"
"31710","n#N0002224","0","5","0.0000"
"31711","n#00507777","0","5","0.0000"
"31711","n#00508046","0","5","0.0000"
"31711","n#00649604","0","5","0.0000"
"31711","n#01419395","0","5","0.0000"
"31711","n#04429650","0","5","0.0000"
"31711","n#04469208","0","5","0.0000"
"31711","n#05378329","0","5","0.0000"
"31884","a#00014897","0","5","0.0000"
"31884","a#00015183","0","5","0.0000"
"31884","a#00109022","0","5","0.0000"
"31884","a#00174431","0","5","0.0000"
"31884","a#00231136","0","5","0.0000"
"31884","a#00494005","0","5","0.0000"
"31884","a#00546266","0","5","0.0000"
"31884","a#00589665","0","5","0.0000"
"31884","a#00609374","0","5","0.0000"
"31884","a#00713912","0","5","0.0000"
"31884","a#01062627","0","5","0.0000"
"31884","a#01062993","0","5","0.0000"
"31884","a#01065548","0","5","0.0000"
"31884","a#01065754","0","5","0.0000"
"31884","a#01142322","0","5","0.0000"
"31884","a#01224655","0","5","0.0000"
"31884","a#01328712","0","5","0.0000"
"31884","a#01332504","0","5","0.0000"
"31884","a#01394252","0","5","0.0000"
"31884","a#01427081","0","5","0.0000"
"31884","a#01448254","0","5","0.0000"
"31884","a#01452053","0","5","0.0000"
"31884","a#01723842","0","5","0.0000"
"31884","a#01818338","0","5","0.0000"
"31884","a#01818843","0","5","0.0000"
"31884","a#01946569","0","5","0.0000"
"31884","a#02078742","0","5","0.0000"
"31884","a#02273366","0","5","0.0000"
"31884","a#02287345","0","5","0.0000"
"31885","a#00014012","0","5","0.0000"
"31885","a#00014561","0","5","0.0000"
"31885","a#00014897","0","5","0.0000"
"31885","a#00015455","0","5","0.0000"
"31885","a#00025412","0","5","0.0000"
"31885","a#00108604","0","5","0.0000"
"31885","a#00109117","0","5","0.0000"
"31885","a#00492805","0","5","0.0000"
"31885","a#00520054","0","5","0.0000"
"31885","a#00589665","0","5","0.0000"
"31885","a#00929849","0","5","0.0000"
"31885","a#01329930","0","5","0.0000"
"31885","a#01330877","0","5","0.0000"
"31885","a#01332504","0","5","0.0000"
"31885","a#01362985","0","5","0.0000"
"31885","a#01374624","0","5","0.0000"
"31885","a#01376707","0","5","0.0000"
"31885","a#01377396","0","5","0.0000"
"31885","a#01380813","0","5","0.0000"
"31885","a#01381736","0","5","0.0000"
"31885","a#01385748","0","5","0.0000"
"31885","a#01386154","0","5","0.0000"
"31885","a#01595060","0","5","0.0000"
"31885","a#01823228","0","5","0.0000"
"31885","a#01934939","0","5","0.0000"
"31885","a#02164782","0","5","0.0000"
"31885","a#02208923","0","5","0.0000"
"31885","a#02274393","0","5","0.0000"
"31885","a#02436517","0","5","0.0000"
"31885","a#02440164","0","5","0.0000"
"31949","v#00482838","0","5","0.0000"
"31949","v#00583913","0","5","0.0000"
"31949","v#00632077","0","5","0.0000"
"31949","v#00636716","0","5","0.0000"
"31949","v#00638109","0","5","0.0000"
"31949","v#00640416","0","5","0.0000"
"31949","v#00645239","0","5","0.0000"
"31949","v#00645379","0","5","0.0000"
"31949","v#00654101","0","5","0.0000"
"31949","v#00659397","0","5","0.0000"
"31949","v#00659537","0","5","0.0000"
"31949","v#00660471","0","5","0.0000"
"31949","v#00661842","0","5","0.0000"
"31949","v#00662333","0","5","0.0000"
"31949","v#00665595","0","5","0.0000"
"31949","v#00687592","0","5","0.0000"
"31949","v#00712534","0","5","0.0000"
"31949","v#01168148","0","5","0.0000"
"31949","v#01396547","0","5","0.0000"
"31949","v#01674645","0","5","0.0000"
"31949","v#01674865","0","5","0.0000"
"31949","v#01825574","0","5","0.0000"
"31949","v#01863478","0","5","0.0000"
"32015","r#00039677","0","5","0.0000"
"32015","r#00081536","0","5","0.0000"
"32015","r#00135578","1","5","0.2000"
"32015","r#00192828","0","5","0.0000"
"32015","r#00201974","0","5","0.0000"
"32015","r#00244868","0","5","0.0000"
"32015","r#00245145","0","5","0.0000"
"32015","r#00499119","0","5","0.0000"
"32015","r#00501853","1","5","0.2000"
"32166","r#00198176","1","5","0.2000"
"32166","r#00212138","1","5","0.2000"
"32166","r#00364033","0","5","0.0000"
"32166","r#00367405","0","5","0.0000"
"32371","a#00006535","0","5","0.0000"
"32371","a#00051090","0","5","0.0000"
"32371","a#00063594","0","5","0.0000"
"32371","a#00145558","0","5","0.0000"
"32371","a#00242965","0","5","0.0000"
"32371","a#00350627","0","5","0.0000"
"32371","a#00368023","0","5","0.0000"
"32371","a#00388571","0","5","0.0000"
"32371","a#00390129","0","5","0.0000"
"32371","a#00394400","0","5","0.0000"
"32371","a#00396376","0","5","0.0000"
"32371","a#00397333","0","5","0.0000"
"32371","a#00488889","0","5","0.0000"
"32371","a#00539545","0","5","0.0000"
"32371","a#00821573","0","5","0.0000"
"32371","a#00909828","0","5","0.0000"
"32371","a#01035211","0","5","0.0000"
"32371","a#01113405","0","5","0.0000"
"32371","a#01116978","0","5","0.0000"
"32371","a#01267106","0","5","0.0000"
"32371","a#01267865","0","5","0.0000"
"32371","a#01348829","0","5","0.0000"
"32371","a#01457028","0","5","0.0000"
"32371","a#01484955","0","5","0.0000"
"32371","a#01686880","0","5","0.0000"
"32371","a#01835142","0","5","0.0000"
"32371","a#01835892","0","5","0.0000"
"32371","a#01836562","0","5","0.0000"
"32371","a#01836670","0","5","0.0000"
"32371","a#01844202","0","5","0.0000"
"32371","a#02041726","0","5","0.0000"
"32371","a#02162979","0","5","0.0000"
"32371","a#02393241","0","5","0.0000"
"32372","a#00005515","0","5","0.0000"
"32372","a#00062604","0","5","0.0000"
"32372","a#00097523","0","5","0.0000"
"32372","a#00170562","0","5","0.0000"
"32372","a#00350226","0","5","0.0000"
"32372","a#00487828","0","5","0.0000"
"32372","a#00523702","0","5","0.0000"
"32372","a#00684153","0","5","0.0000"
"32372","a#00729126","0","5","0.0000"
"32372","a#00810514","0","5","0.0000"
"32372","a#00852818","0","5","0.0000"
"32372","a#01053037","0","5","0.0000"
"32372","a#01066794","0","5","0.0000"
"32372","a#01092969","0","5","0.0000"
"32372","a#01484859","0","5","0.0000"
"32372","a#01560359","0","5","0.0000"
"32372","a#01716826","0","5","0.0000"
"32372","a#01720130","0","5","0.0000"
"32372","a#01720878","0","5","0.0000"
"32372","a#01779195","0","5","0.0000"
"32372","a#01837214","0","5","0.0000"
"32372","a#01837509","0","5","0.0000"
"32372","a#01837715","0","5","0.0000"
"32372","a#01879222","0","5","0.0000"
"32372","a#01884923","0","5","0.0000"
"32372","a#01947389","0","5","0.0000"
"32372","a#02095155","0","5","0.0000"
"32372","a#02161503","0","5","0.0000"
"32372","a#02342342","0","5","0.0000"
"32373","a#00037427","0","5","0.0000"
"32373","a#00185656","0","5","0.0000"
"32373","a#00243122","0","5","0.0000"
"32373","a#00280772","0","5","0.0000"
"32373","a#00398231","0","5","0.0000"
"32373","a#00399098","0","5","0.0000"
"32373","a#00401181","0","5","0.0000"
"32373","a#00401511","0","5","0.0000"
"32373","a#00402036","0","5","0.0000"
"32373","a#00404230","0","5","0.0000"
"32373","a#00429560","0","5","0.0000"
"32373","a#00663525","0","5","0.0000"
"32373","a#00664652","0","5","0.0000"
"32373","a#00715355","0","5","0.0000"
"32373","a#00734543","0","5","0.0000"
"32373","a#00742983","0","5","0.0000"
"32373","a#00810787","0","5","0.0000"
"32373","a#00827664","0","5","0.0000"
"32373","a#00980043","0","5","0.0000"
"32373","a#01009540","0","5","0.0000"
"32373","a#01036132","0","5","0.0000"
"32373","a#01171846","0","5","0.0000"
"32373","a#01256179","0","5","0.0000"
"32373","a#01267380","0","5","0.0000"
"32373","a#01340649","0","5","0.0000"
"32373","a#01348978","0","5","0.0000"
"32373","a#01390802","0","5","0.0000"
"32373","a#01523143","0","5","0.0000"
"32373","a#01525937","0","5","0.0000"
"32373","a#01526074","0","5","0.0000"
"32373","a#01564142","0","5","0.0000"
"32373","a#01592532","0","5","0.0000"
"32373","a#01593054","0","5","0.0000"
"32373","a#01594537","0","5","0.0000"
"32373","a#01599844","0","5","0.0000"
"32373","a#01600181","0","5","0.0000"
"32373","a#01600940","0","5","0.0000"
"32373","a#01614809","0","5","0.0000"
"32373","a#01642540","0","5","0.0000"
"32373","a#01686987","0","5","0.0000"
"32373","a#01720635","0","5","0.0000"
"32373","a#01721444","0","5","0.0000"
"32373","a#01721912","0","5","0.0000"
"32373","a#01769338","0","5","0.0000"
"32373","a#01779195","0","5","0.0000"
"32373","a#01790966","0","5","0.0000"
"32373","a#01814114","0","5","0.0000"
"32373","a#01836670","0","5","0.0000"
"32373","a#01837595","0","5","0.0000"
"32373","a#01844202","0","5","0.0000"
"32373","a#01931860","0","5","0.0000"
"32373","a#01938295","0","5","0.0000"
"32373","a#02008784","0","5","0.0000"
"32373","a#02013433","0","5","0.0000"
"32373","a#02014066","0","5","0.0000"
"32373","a#02056204","0","5","0.0000"
"32373","a#02082577","0","5","0.0000"
"32373","a#02090222","0","5","0.0000"
"32373","a#02126607","0","5","0.0000"
"32373","a#02162355","0","5","0.0000"
"32373","a#02341084","0","5","0.0000"
"32373","a#02355791","0","5","0.0000"
"32373","a#02402114","0","5","0.0000"
"32408","v#00003335","0","5","0.0000"
"32408","v#00287585","0","5","0.0000"
"32408","v#00288116","0","5","0.0000"
"32408","v#00288380","0","5","0.0000"
"32408","v#00335506","0","5","0.0000"
"32408","v#00377104","0","5","0.0000"
"32408","v#00391791","0","5","0.0000"
"32408","v#00394359","0","5","0.0000"
"32408","v#00409976","0","5","0.0000"
"32408","v#00410666","0","5","0.0000"
"32408","v#00411540","0","5","0.0000"
"32408","v#00426277","0","5","0.0000"
"32408","v#00426827","0","5","0.0000"
"32408","v#00427776","0","5","0.0000"
"32408","v#00428444","0","5","0.0000"
"32408","v#00430966","0","5","0.0000"
"32408","v#00445269","0","5","0.0000"
"32408","v#00453556","0","5","0.0000"
"32408","v#00459984","0","5","0.0000"
"32408","v#00460650","0","5","0.0000"
"32408","v#00461087","0","5","0.0000"
"32408","v#00461366","0","5","0.0000"
"32408","v#00461554","0","5","0.0000"
"32408","v#00465761","0","5","0.0000"
"32408","v#00466190","0","5","0.0000"
"32408","v#00466852","0","5","0.0000"
"32408","v#00468967","0","5","0.0000"
"32408","v#00469237","0","5","0.0000"
"32408","v#00470089","0","5","0.0000"
"32408","v#00472610","0","5","0.0000"
"32408","v#00479160","0","5","0.0000"
"32408","v#00482033","0","5","0.0000"
"32408","v#00482292","0","5","0.0000"
"32408","v#00488417","0","5","0.0000"
"32408","v#00489783","0","5","0.0000"
"32408","v#00499909","0","5","0.0000"
"32408","v#00501969","0","5","0.0000"
"32408","v#00502173","0","5","0.0000"
"32408","v#00518436","0","5","0.0000"
"32408","v#00518879","0","5","0.0000"
"32408","v#00519247","0","5","0.0000"
"32408","v#00542284","0","5","0.0000"
"32408","v#00558050","0","5","0.0000"
"32408","v#00599940","0","5","0.0000"
"32408","v#00621026","0","5","0.0000"
"32408","v#00739510","0","5","0.0000"
"32408","v#00766986","0","5","0.0000"
"32408","v#00782800","0","5","0.0000"
"32408","v#00820239","0","5","0.0000"
"32408","v#00828539","0","5","0.0000"
"32408","v#00828871","0","5","0.0000"
"32408","v#00889308","0","5","0.0000"
"32408","v#00911263","0","5","0.0000"
"32408","v#01005500","0","5","0.0000"
"32408","v#01025728","0","5","0.0000"
"32408","v#01102704","0","5","0.0000"
"32408","v#01124547","0","5","0.0000"
"32408","v#01185771","0","5","0.0000"
"32408","v#01210323","0","5","0.0000"
"32408","v#01269947","0","5","0.0000"
"32408","v#01354006","0","5","0.0000"
"32408","v#01354092","0","5","0.0000"
"32408","v#01354366","0","5","0.0000"
"32408","v#01355497","0","5","0.0000"
"32408","v#01356484","0","5","0.0000"
"32408","v#01508689","0","5","0.0000"
"32408","v#01542655","0","5","0.0000"
"32408","v#01544040","0","5","0.0000"
"32408","v#01560310","0","5","0.0000"
"32408","v#01560555","0","5","0.0000"
"32408","v#01574273","0","5","0.0000"
"32408","v#01663326","0","5","0.0000"
"32408","v#01670207","0","5","0.0000"
"32408","v#01702479","0","5","0.0000"
"32408","v#01711244","0","5","0.0000"
"32408","v#01804760","0","5","0.0000"
"32408","v#01808210","0","5","0.0000"
"32408","v#01826205","0","5","0.0000"
"32408","v#01829600","0","5","0.0000"
"32408","v#01830535","0","5","0.0000"
"32408","v#01842330","0","5","0.0000"
"32408","v#01842620","0","5","0.0000"
"32408","v#01847498","0","5","0.0000"
"32408","v#01870273","0","5","0.0000"
"32408","v#01881191","0","5","0.0000"
"32695","n#00020056","0","5","0.0000"
"32695","n#03440994","0","5","0.0000"
"32695","n#03971772","0","5","0.0000"
"32695","n#03973686","0","5","0.0000"
"32695","n#03974149","0","5","0.0000"
"32695","n#03974960","0","5","0.0000"
"32695","n#03977358","0","5","0.0000"
"32695","n#03977593","0","5","0.0000"
"32695","n#03983517","0","5","0.0000"
"32695","n#03983740","0","5","0.0000"
"32695","n#04025970","0","5","0.0000"
"32695","n#04507519","0","5","0.0000"
"32695","n#04511080","0","5","0.0000"
"32695","n#04511196","0","5","0.0000"
"32695","n#04546812","0","5","0.0000"
"32695","n#05020842","0","5","0.0000"
"32695","n#05968150","0","5","0.0000"
"32695","n#05991434","0","5","0.0000"
"32695","n#06080290","0","5","0.0000"
"32695","n#06082225","0","5","0.0000"
"32695","n#09597673","0","5","0.0000"
"32695","n#09781488","0","5","0.0000"
"32695","n#09871313","0","5","0.0000"
"32695","n#09920569","0","5","0.0000"
"32695","n#09956529","0","5","0.0000"
"32695","n#10042976","0","5","0.0000"
"32695","n#10044643","0","5","0.0000"
"32695","n#10542655","0","5","0.0000"
"32695","n#N0001106","0","5","0.0000"
"32732","v#00009323","1","5","0.2000"
"32732","v#00114716","1","5","0.2000"
"32732","v#00392502","1","5","0.2000"
"32732","v#01202395","1","5","0.2000"
"32732","v#01281178","0","5","0.0000"
"32732","v#01289996","0","5","0.0000"
"32732","v#01291209","1","5","0.2000"
"32732","v#01419172","0","5","0.0000"
"32770","a#00038367","0","5","0.0000"
"32770","a#00044164","0","5","0.0000"
"32770","a#00090149","0","5","0.0000"
"32770","a#00289934","0","5","0.0000"
"32770","a#00298353","0","5","0.0000"
"32770","a#00298525","0","5","0.0000"
"32770","a#00366864","0","5","0.0000"
"32770","a#00379923","0","5","0.0000"
"32770","a#00433594","0","5","0.0000"
"32770","a#00495682","0","5","0.0000"
"32770","a#00696804","0","5","0.0000"
"32770","a#00765651","0","5","0.0000"
"32770","a#00823491","0","5","0.0000"
"32770","a#01190777","0","5","0.0000"
"32770","a#01396189","0","5","0.0000"
"32770","a#01486658","0","5","0.0000"
"32770","a#01508428","0","5","0.0000"
"32770","a#01509836","0","5","0.0000"
"32770","a#01557449","0","5","0.0000"
"32770","a#01606992","0","5","0.0000"
"32770","a#01607141","0","5","0.0000"
"32770","a#01609443","0","5","0.0000"
"32770","a#01678209","0","5","0.0000"
"32770","a#01678759","0","5","0.0000"
"32770","a#01748650","0","5","0.0000"
"32770","a#01750388","0","5","0.0000"
"32770","a#01776728","0","5","0.0000"
"32770","a#01800897","0","5","0.0000"
"32770","a#01849351","0","5","0.0000"
"32770","a#01849954","0","5","0.0000"
"32770","a#01854163","0","5","0.0000"
"32770","a#01856994","0","5","0.0000"
"32770","a#01861714","0","5","0.0000"
"32770","a#01892566","0","5","0.0000"
"32770","a#01926171","0","5","0.0000"
"32770","a#02045804","0","5","0.0000"
"32770","a#02167084","0","5","0.0000"
"32770","a#02242682","0","5","0.0000"
"32770","a#02305465","0","5","0.0000"
"32770","a#02392836","0","5","0.0000"
"32771","r#00067673","0","5","0.0000"
"32771","r#00106764","1","5","0.2000"
"32771","r#00182910","1","5","0.2000"
"32771","r#00225716","1","5","0.2000"
"32771","r#00225982","0","5","0.0000"
"32771","r#00432363","0","5","0.0000"
"32771","r#00442418","0","5","0.0000"
"32771","r#00444458","1","5","0.2000"
"32954","n#02255918","0","5","0.0000"
"32954","n#02256107","0","5","0.0000"
"32954","n#02256337","0","5","0.0000"
"32954","n#02256491","0","5","0.0000"
"32954","n#02256756","0","5","0.0000"
"32954","n#02256951","0","5","0.0000"
"32954","n#02717023","0","5","0.0000"
"32954","n#02855587","0","5","0.0000"
"32954","n#04119905","0","5","0.0000"
"32954","n#04465690","0","5","0.0000"
"32954","n#04753852","0","5","0.0000"
"32954","n#04993010","0","5","0.0000"
"32954","n#05995761","0","5","0.0000"
"32954","n#06263016","0","5","0.0000"
"32954","n#06275359","0","5","0.0000"
"32954","n#06278668","0","5","0.0000"
"32954","n#06684592","0","5","0.0000"
"32954","n#09415516","0","5","0.0000"
"32954","n#09770305","0","5","0.0000"
"32954","n#09886750","0","5","0.0000"
"32954","n#10015036","0","5","0.0000"
"32954","n#10471284","0","5","0.0000"
"33076","v#00410292","0","5","0.0000"
"33076","v#00435242","0","5","0.0000"
"33076","v#00436525","0","5","0.0000"
"33076","v#00436631","0","5","0.0000"
"33076","v#00437476","0","5","0.0000"
"33076","v#00462245","0","5","0.0000"
"33076","v#00470717","0","5","0.0000"
"33076","v#00470821","0","5","0.0000"
"33076","v#00471023","0","5","0.0000"
"33076","v#00471139","0","5","0.0000"
"33076","v#00482292","0","5","0.0000"
"33076","v#00534420","0","5","0.0000"
"33076","v#00535682","0","5","0.0000"
"33076","v#00538985","0","5","0.0000"
"33076","v#00580256","0","5","0.0000"
"33076","v#00641064","0","5","0.0000"
"33076","v#00641935","0","5","0.0000"
"33076","v#00642112","0","5","0.0000"
"33076","v#00643556","0","5","0.0000"
"33076","v#00946962","0","5","0.0000"
"33076","v#01458506","0","5","0.0000"
"33076","v#01472096","0","5","0.0000"
"33076","v#01505608","0","5","0.0000"
"33076","v#01726067","0","5","0.0000"
"33076","v#01806524","0","5","0.0000"
"33076","v#01868923","0","5","0.0000"
"33077","v#00410292","0","5","0.0000"
"33077","v#00435242","0","5","0.0000"
"33077","v#00436525","0","5","0.0000"
"33077","v#00436631","0","5","0.0000"
"33077","v#00437476","0","5","0.0000"
"33077","v#00462245","0","5","0.0000"
"33077","v#00470717","0","5","0.0000"
"33077","v#00470821","0","5","0.0000"
"33077","v#00471023","0","5","0.0000"
"33077","v#00471139","0","5","0.0000"
"33077","v#00482292","0","5","0.0000"
"33077","v#00534420","0","5","0.0000"
"33077","v#00535682","0","5","0.0000"
"33077","v#00538985","0","5","0.0000"
"33077","v#00580256","0","5","0.0000"
"33077","v#00641064","0","5","0.0000"
"33077","v#00641935","0","5","0.0000"
"33077","v#00642112","0","5","0.0000"
"33077","v#00643556","0","5","0.0000"
"33077","v#00946962","0","5","0.0000"
"33077","v#01458506","0","5","0.0000"
"33077","v#01472096","0","5","0.0000"
"33077","v#01505608","0","5","0.0000"
"33077","v#01726067","0","5","0.0000"
"33077","v#01806524","0","5","0.0000"
"33077","v#01868923","0","5","0.0000"
"33339","r#00149700","0","5","0.0000"
"33339","r#00174625","1","5","0.2000"
"33339","r#00277636","0","5","0.0000"
"33339","r#00437701","1","5","0.2000"
"33768","n#03809479","0","5","0.0000"
"33768","n#03811208","0","5","0.0000"
"33768","n#04011535","0","5","0.0000"
"33768","n#04588033","0","5","0.0000"
"33768","n#04887532","0","5","0.0000"
"33768","n#08572627","0","5","0.0000"
"33768","n#08573299","0","5","0.0000"
"33768","n#10193175","0","5","0.0000"
"33769","n#00619852","0","5","0.0000"
"33769","n#03654225","0","5","0.0000"
"33769","n#03750039","0","5","0.0000"
"33769","n#03773297","0","5","0.0000"
"33769","n#03809479","0","5","0.0000"
"33769","n#03863006","0","5","0.0000"
"33769","n#03865306","0","5","0.0000"
"33769","n#03927465","0","5","0.0000"
"33769","n#03928353","0","5","0.0000"
"33769","n#03928445","0","5","0.0000"
"33769","n#03928898","0","5","0.0000"
"33769","n#03930785","0","5","0.0000"
"33769","n#03931784","0","5","0.0000"
"33769","n#03932475","0","5","0.0000"
"33769","n#03944820","0","5","0.0000"
"33769","n#03978095","0","5","0.0000"
"33769","n#04019345","0","5","0.0000"
"33769","n#04041746","0","5","0.0000"
"33769","n#04042603","0","5","0.0000"
"33769","n#04044314","0","5","0.0000"
"33769","n#04047189","0","5","0.0000"
"33769","n#04049691","0","5","0.0000"
"33769","n#06091419","0","5","0.0000"
"33769","n#06092519","0","5","0.0000"
"33769","n#06092672","0","5","0.0000"
"33769","n#07491804","0","5","0.0000"
"33769","n#07799815","0","5","0.0000"
"33769","n#10120553","0","5","0.0000"
"33769","n#10369372","0","5","0.0000"
"33769","n#10383196","0","5","0.0000"
"33769","n#10389291","0","5","0.0000"
"33770","n#02810457","0","5","0.0000"
"33770","n#03648811","0","5","0.0000"
"33770","n#03806284","0","5","0.0000"
"33770","n#04188555","0","5","0.0000"
"33770","n#04545575","0","5","0.0000"
"33770","n#04546812","0","5","0.0000"
"33770","n#05608483","0","5","0.0000"
"33770","n#05696348","0","5","0.0000"
"33770","n#06286659","0","5","0.0000"
"33770","n#09989452","0","5","0.0000"
"33771","n#02333160","0","5","0.0000"
"33771","n#02352276","0","5","0.0000"
"33771","n#02960194","0","5","0.0000"
"33771","n#03211321","0","5","0.0000"
"33771","n#03431121","0","5","0.0000"
"33771","n#04399559","0","5","0.0000"
"33771","n#07476448","0","5","0.0000"
"33777","a#00260137","0","5","0.0000"
"33777","a#00287425","0","5","0.0000"
"33777","a#00403663","0","5","0.0000"
"33777","a#00620711","0","5","0.0000"
"33777","a#00673483","0","5","0.0000"
"33777","a#00710342","0","5","0.0000"
"33777","a#00747104","0","5","0.0000"
"33777","a#00797350","0","5","0.0000"
"33777","a#00802546","0","5","0.0000"
"33777","a#00911761","0","5","0.0000"
"33777","a#01006397","0","5","0.0000"
"33777","a#01015046","0","5","0.0000"
"33777","a#01016585","0","5","0.0000"
"33777","a#01026949","0","5","0.0000"
"33777","a#01077859","0","5","0.0000"
"33777","a#01080240","0","5","0.0000"
"33777","a#01102688","0","5","0.0000"
"33777","a#01103423","0","5","0.0000"
"33777","a#01106903","0","5","0.0000"
"33777","a#01109786","0","5","0.0000"
"33777","a#01112066","0","5","0.0000"
"33777","a#01122649","0","5","0.0000"
"33777","a#01150489","0","5","0.0000"
"33777","a#01175863","0","5","0.0000"
"33777","a#01382041","0","5","0.0000"
"33777","a#01415513","0","5","0.0000"
"33777","a#01690318","0","5","0.0000"
"33777","a#01716946","0","5","0.0000"
"33777","a#01882621","0","5","0.0000"
"33777","a#01918843","0","5","0.0000"
"33777","a#01964598","0","5","0.0000"
"33777","a#01965724","0","5","0.0000"
"33777","a#02018198","0","5","0.0000"
"33777","a#02048787","0","5","0.0000"
"33777","a#02055673","0","5","0.0000"
"33777","a#02151388","0","5","0.0000"
"33777","a#02154637","0","5","0.0000"
"33777","a#02165307","0","5","0.0000"
"33777","a#02180948","0","5","0.0000"
"33777","a#02191804","0","5","0.0000"
"33777","a#02211458","0","5","0.0000"
"33777","a#02212367","0","5","0.0000"
"33777","a#02258356","0","5","0.0000"
"33777","a#02283435","0","5","0.0000"
"33777","a#02287465","0","5","0.0000"
"33777","a#02435259","0","5","0.0000"
"34010","a#00045472","0","5","0.0000"
"34010","a#00407935","0","5","0.0000"
"34010","a#00613933","0","5","0.0000"
"34010","a#00743288","0","5","0.0000"
"34010","a#00762511","0","5","0.0000"
"34010","a#00763892","0","5","0.0000"
"34010","a#00764129","0","5","0.0000"
"34010","a#00803120","0","5","0.0000"
"34010","a#01094617","0","5","0.0000"
"34010","a#01095581","0","5","0.0000"
"34010","a#01163535","0","5","0.0000"
"34010","a#01282296","0","5","0.0000"
"34010","a#01521968","0","5","0.0000"
"34010","a#01681598","0","5","0.0000"
"34010","a#01681912","0","5","0.0000"
"34010","a#01732845","0","5","0.0000"
"34010","a#01739045","0","5","0.0000"
"34010","a#01741006","0","5","0.0000"
"34010","a#02257662","0","5","0.0000"
"34010","a#02655104","0","5","0.0000"
"34598","r#00149700","0","5","0.0000"
"34598","r#00277636","0","5","0.0000"
"34789","n#00014045","0","5","0.0000"
"34789","n#00092130","0","5","0.0000"
"34789","n#00548184","0","5","0.0000"
"34789","n#00770012","0","5","0.0000"
"34789","n#00771599","0","5","0.0000"
"34789","n#03811208","0","5","0.0000"
"34789","n#04011535","0","5","0.0000"
"34789","n#04419902","0","5","0.0000"
"34789","n#04420606","0","5","0.0000"
"34789","n#04450733","0","5","0.0000"
"34789","n#04492484","0","5","0.0000"
"34789","n#04544110","0","5","0.0000"
"34789","n#04546018","0","5","0.0000"
"34789","n#04564824","0","5","0.0000"
"34789","n#04567146","0","5","0.0000"
"34789","n#04570143","0","5","0.0000"
"34789","n#04588033","0","5","0.0000"
"34789","n#04750162","0","5","0.0000"
"34789","n#04918568","0","5","0.0000"
